Age,Overall,Potential,Value,Wage,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,DefensiveAwareness
0.5652173913043479,0.8837209302325582,0.8333333333333335,0.06666666666666667,0.18947368421052632,0.6666666666666667,0.5,1.0,0.4523809523809521,0.41463414634146334,0.7575757575757576,0.7540983606557379,0.4794520547945205,0.902439024390244,0.9242424242424243,0.9803921568627451,0.8999999999999999,0.7916666666666666,0.9298245614035088,1.0,0.6774193548387095,0.39655172413793105,0.9523809523809523,0.8125,0.923076923076923,0.7,0.7936507936507936,0.6567164179104479,0.4923076923076924,0.7391304347826086,0.6818181818181817,0.8767123287671234,0.7936507936507937,0.847457627118644,0.7377049180327868,0.8909090909090908,0.5457665903890159,0.7250000000000001,0.7464788732394367,0.15789473684210525,0.38888888888888884,0.047619047619047616,0.25,0.4736842105263157,0.12210849539406346,0.6933333333333334
0.6086956521739131,0.8372093023255813,0.7777777777777777,0.030256410256410255,0.14736842105263157,0.6666666666666667,0.5,0.5,0.6428571428571428,0.6585365853658536,0.8181818181818181,0.8360655737704918,0.6301369863013699,0.7804878048780488,0.7575757575757576,0.7450980392156862,0.8285714285714285,0.7499999999999999,0.894736842105263,0.8200000000000002,0.596774193548387,0.5862068965517242,0.603174603174603,0.8333333333333333,0.5846153846153846,0.7333333333333332,0.761904761904762,0.835820895522388,0.7846153846153847,0.7681159420289854,0.8484848484848484,0.863013698630137,0.8412698412698414,0.7627118644067796,0.5573770491803278,0.7818181818181816,0.5457665903890159,0.85,0.859154929577465,0.21052631578947367,0.5,0.047619047619047616,0.25,0.4736842105263157,0.054861821903787106,0.8533333333333335
0.5652173913043479,0.8604651162790697,0.8055555555555558,0.05282051282051282,0.19473684210526315,0.6666666666666667,0.75,0.75,0.5952380952380953,0.6585365853658536,0.7575757575757576,0.9508196721311477,0.4246575342465753,0.853658536585366,0.8181818181818183,0.9019607843137255,0.9142857142857141,0.8333333333333334,0.8596491228070176,0.9400000000000001,0.5806451612903225,0.5689655172413792,0.73015873015873,0.8541666666666665,0.7230769230769231,0.7666666666666666,0.492063492063492,0.6567164179104479,0.7076923076923076,0.855072463768116,0.6515151515151514,0.8219178082191779,0.9047619047619047,0.8644067796610169,0.819672131147541,0.8727272727272727,0.5457665903890159,0.775,0.7323943661971832,0.4210526315789474,0.5555555555555555,0.023809523809523808,0.04999999999999999,0.4736842105263157,0.09651995905834186,0.8133333333333335
0.6956521739130435,0.7441860465116279,0.666666666666667,0.013333333333333332,0.030526315789473683,0.6666666666666667,0.5,0.5,0.49999999999999956,0.29268292682926833,0.6818181818181819,0.9508196721311477,0.547945205479452,0.7073170731707317,1.0,0.5882352941176471,0.7285714285714286,0.6666666666666666,0.7543859649122806,0.7400000000000001,0.6451612903225805,0.6724137931034482,0.603174603174603,0.7291666666666665,0.8153846153846155,1.0,0.6984126984126983,0.5820895522388061,0.8769230769230769,0.9855072463768115,0.8787878787878787,0.684931506849315,0.8888888888888888,0.7796610169491525,0.540983606557377,0.7999999999999999,0.5457665903890159,0.8750000000000001,0.9014084507042255,0.4210526315789474,0.38888888888888884,0.13095238095238093,0.2,0.368421052631579,0.018935516888433982,0.72
0.6521739130434783,0.7441860465116279,0.666666666666667,0.016923076923076923,0.04421052631578947,0.3333333333333333,0.5,0.5,0.6190476190476191,0.5121951219512195,0.7727272727272727,0.8852459016393444,0.6849315068493151,0.6585365853658536,0.7272727272727273,0.7254901960784313,0.8,0.8888888888888887,0.7894736842105263,0.7600000000000001,0.6935483870967742,0.7413793103448276,0.6666666666666665,0.7291666666666665,0.6307692307692309,0.8666666666666667,0.6031746031746031,0.8507462686567164,0.7076923076923076,0.8405797101449275,0.7121212121212122,0.8356164383561643,0.8095238095238095,0.728813559322034,0.5081967213114753,0.6909090909090908,0.5457665903890159,0.7875000000000001,0.8450704225352113,0.4210526315789474,0.2777777777777778,0.08333333333333333,0.45,0.4736842105263157,0.034493346980552717,0.8133333333333335
0.6521739130434783,0.8139534883720929,0.75,0.02923076923076923,0.034736842105263156,0.3333333333333333,0.75,0.75,0.7380952380952377,0.8048780487804879,0.7121212121212122,0.918032786885246,0.6301369863013699,0.7804878048780488,0.8484848484848486,0.823529411764706,0.8285714285714285,0.8749999999999999,0.8245614035087718,0.7800000000000001,0.6935483870967742,0.6551724137931034,0.6666666666666665,0.8541666666666665,0.6769230769230768,0.8,0.3015873015873015,0.8208955223880596,0.8153846153846154,0.855072463768116,0.606060606060606,0.7397260273972602,0.7777777777777777,0.8135593220338984,0.7868852459016393,0.7818181818181816,0.5457665903890159,0.7500000000000001,0.6901408450704225,0.15789473684210525,0.38888888888888884,0.15476190476190477,0.55,0.21052631578947367,0.045649948822927326,0.8
0.5652173913043479,0.9767441860465118,0.9444444444444446,0.10256410256410256,0.24210526315789474,1.0,0.5,0.25,0.30952380952380976,0.41463414634146334,0.606060606060606,0.7049180327868854,0.4794520547945205,0.7073170731707317,0.5303030303030303,0.7647058823529412,0.3857142857142857,0.4027777777777777,0.7543859649122806,0.7800000000000001,0.8387096774193548,0.7413793103448276,0.8095238095238093,1.0,0.9538461538461539,0.6333333333333333,0.7460317460317459,1.0,0.6923076923076923,0.6231884057971013,1.0,0.9999999999999999,0.746031746031746,0.728813559322034,0.3934426229508197,0.818181818181818,0.5457665903890159,1.0,1.0,0.631578947368421,0.4444444444444444,0.08333333333333333,0.15000000000000002,0.3157894736842105,0.18833162743091095,1.0000000000000002
0.5652173913043479,0.7674418604651163,0.6944444444444446,0.025128205128205128,0.02526315789473684,0.0,0.25,0.75,0.6428571428571428,0.41463414634146334,0.7424242424242424,0.9016393442622952,0.6301369863013699,0.7073170731707317,0.7878787878787881,0.8039215686274509,0.8714285714285714,0.8055555555555555,0.7192982456140351,0.8200000000000002,0.7258064516129032,0.7758620689655171,0.7936507936507935,0.75,0.6307692307692309,0.7333333333333332,0.4126984126984127,0.8208955223880596,0.6615384615384616,0.8405797101449275,0.7575757575757576,0.7123287671232876,0.9047619047619047,0.847457627118644,0.7049180327868851,0.8363636363636363,0.5457665903890159,0.7500000000000001,0.7323943661971832,0.21052631578947367,0.2222222222222222,0.13095238095238093,0.3,0.42105263157894735,0.03408393039918116,0.72
0.30434782608695654,0.7906976744186047,0.8611111111111112,0.04717948717948718,0.09368421052631579,0.3333333333333333,0.75,0.5,0.5952380952380953,0.6585365853658536,0.7575757575757576,0.7213114754098362,0.4657534246575343,0.853658536585366,0.9242424242424243,0.7058823529411765,0.8999999999999999,0.8888888888888887,0.8596491228070176,0.8000000000000002,0.5483870967741935,0.3793103448275862,0.5873015873015872,0.7291666666666665,0.6615384615384615,0.8833333333333333,0.5873015873015873,0.7313432835820897,0.6153846153846154,0.8985507246376812,0.8484848484848484,0.8219178082191779,0.6349206349206349,0.8644067796610169,0.7540983606557377,0.818181818181818,0.5457665903890159,0.8,0.7746478873239437,0.6842105263157894,0.4444444444444444,0.08333333333333333,0.2,0.3157894736842105,0.09201637666325486,0.8133333333333335
0.6521739130434783,0.8837209302325582,0.8333333333333335,0.054871794871794874,0.06736842105263158,0.3333333333333333,0.75,0.5,0.6428571428571428,0.5121951219512195,0.8787878787878787,1.0000000000000002,0.5753424657534247,0.9512195121951221,0.7727272727272727,0.823529411764706,0.9428571428571428,0.9722222222222222,0.9473684210526316,0.88,0.35483870967741926,0.2931034482758621,0.5079365079365079,0.7291666666666665,0.6461538461538462,0.8,0.3015873015873015,0.7164179104477613,0.6615384615384616,0.9565217391304348,0.46969696969696967,0.863013698630137,0.9047619047619047,0.9152542372881356,0.9508196721311475,0.8363636363636363,0.5457665903890159,0.7125,0.7605633802816902,0.10526315789473684,0.2777777777777778,0.10714285714285714,0.5,0.21052631578947367,0.11402251791197544,0.7333333333333334
0.30434782608695654,0.6511627906976745,0.75,0.015384615384615385,0.011578947368421053,0.0,0.75,0.75,0.47619047619047583,0.41463414634146334,0.6212121212121211,0.8032786885245902,0.6849315068493151,0.5365853658536586,0.5757575757575757,0.7254901960784313,0.8714285714285714,0.7638888888888887,0.6491228070175439,0.7600000000000001,0.9193548387096773,0.896551724137931,0.9523809523809523,0.5416666666666665,0.7384615384615386,0.8,0.9523809523809522,0.835820895522388,0.5076923076923077,0.7246376811594202,0.8181818181818181,0.6712328767123287,0.6984126984126984,0.6779661016949152,0.639344262295082,0.5090909090909089,0.5457665903890159,0.775,0.859154929577465,0.21052631578947367,0.611111111111111,0.09523809523809522,0.5,0.5263157894736842,0.02661207778915046,0.56
0.34782608695652173,0.8139534883720929,0.8333333333333335,0.04923076923076923,0.07473684210526316,0.6666666666666667,0.5,0.75,0.38095238095238093,0.3170731707317074,0.8333333333333333,0.8688524590163935,0.4794520547945205,0.7317073170731707,0.8333333333333335,0.9411764705882354,0.8999999999999999,0.8472222222222222,0.7017543859649122,0.88,0.8709677419354838,0.8275862068965518,0.9047619047619047,0.75,0.7999999999999999,0.7666666666666666,0.619047619047619,0.6865671641791045,0.43076923076923085,0.7971014492753623,0.5454545454545454,0.6575342465753424,0.873015873015873,0.8135593220338984,0.6229508196721312,0.7272727272727272,0.5457665903890159,0.5750000000000001,0.676056338028169,0.4210526315789474,0.611111111111111,0.11904761904761905,0.15000000000000002,0.5263157894736842,0.10337768679631525,0.5333333333333334
0.6086956521739131,0.930232558139535,0.8888888888888888,0.07692307692307693,0.3263157894736842,1.0,1.0,0.5,0.6666666666666665,0.5609756097560976,0.9090909090909092,0.9016393442622952,0.5342465753424657,0.9756097560975612,0.9242424242424243,0.7843137254901961,0.9142857142857141,0.8888888888888887,1.0,0.92,0.4032258064516129,0.3448275862068966,0.5079365079365079,0.9375,0.6307692307692309,0.9333333333333333,0.031746031746031744,0.6716417910447761,0.6923076923076923,0.9275362318840579,0.5,0.8493150684931506,0.8095238095238095,0.9322033898305084,0.7049180327868851,0.8909090909090908,0.5457665903890159,0.7500000000000001,0.6338028169014085,0.3684210526315789,0.38888888888888884,0.11904761904761905,0.15000000000000002,0.3157894736842105,0.1563971340839304,0.7466666666666668
0.6086956521739131,0.7906976744186047,0.7222222222222223,0.02564102564102564,0.1631578947368421,0.6666666666666667,0.75,0.5,0.5476190476190479,0.46341463414634143,0.7878787878787878,0.5573770491803278,0.5616438356164384,0.7560975609756098,0.7727272727272727,0.8039215686274509,0.9142857142857141,0.9999999999999999,0.8070175438596492,0.8200000000000002,0.596774193548387,0.5517241379310345,0.6825396825396823,0.7916666666666665,0.7692307692307693,0.75,0.46031746031746035,0.7313432835820897,0.5076923076923077,0.8405797101449275,0.6515151515151514,0.8219178082191779,0.6825396825396826,0.8305084745762712,0.8032786885245902,0.818181818181818,0.5457665903890159,0.8,0.7887323943661972,0.21052631578947367,0.16666666666666663,0.11904761904761905,0.15000000000000002,0.21052631578947367,0.09227970359075054,0.8400000000000001
0.5217391304347827,0.7441860465116279,0.666666666666667,0.021025641025641025,0.02,0.0,0.5,0.5,0.6190476190476191,0.6097560975609757,0.803030303030303,0.819672131147541,0.6438356164383561,0.7560975609756098,0.8787878787878789,0.7058823529411765,0.8428571428571427,0.8472222222222222,0.8070175438596492,0.7800000000000001,0.5161290322580645,0.39655172413793105,0.603174603174603,0.7083333333333333,0.5846153846153846,0.9166666666666665,0.4444444444444444,0.6865671641791045,0.5999999999999999,0.9275362318840579,0.7424242424242424,0.7534246575342466,0.8571428571428572,0.7796610169491525,0.8524590163934427,0.7636363636363636,0.5457665903890159,0.7375,0.6338028169014085,0.3157894736842105,0.2777777777777778,0.09523809523809522,0.35000000000000003,0.3157894736842105,0.04094165813715455,0.8266666666666669
0.6956521739130435,0.7441860465116279,0.666666666666667,0.013333333333333332,0.03684210526315789,0.6666666666666667,1.0,0.75,0.6666666666666665,0.4878048780487805,0.7575757575757576,0.8360655737704918,0.7534246575342467,0.7317073170731707,0.8484848484848486,0.7843137254901961,0.8285714285714285,0.6944444444444444,0.8070175438596492,0.8000000000000002,0.629032258064516,0.603448275862069,0.7142857142857142,0.6666666666666665,0.6461538461538462,0.8166666666666667,0.6825396825396824,0.6865671641791045,0.7384615384615385,0.855072463768116,0.5,0.7260273972602739,0.8888888888888888,0.8135593220338984,0.6557377049180328,0.818181818181818,0.5457665903890159,0.675,0.6619718309859155,0.2631578947368421,0.1111111111111111,0.011904761904761904,0.5,0.5263157894736842,0.0255885363357216,0.76
0.3913043478260869,0.7674418604651163,0.7777777777777777,0.03435897435897436,0.07263157894736842,0.3333333333333333,0.5,0.5,0.4285714285714284,0.3170731707317074,0.9242424242424243,0.8032786885245902,0.5205479452054795,0.7804878048780488,0.45454545454545453,0.7058823529411765,1.0,0.9999999999999999,0.8421052631578947,0.8000000000000002,0.5806451612903225,0.3793103448275862,0.6984126984126984,0.625,0.7076923076923077,0.8166666666666667,0.5555555555555555,0.9104477611940298,0.5692307692307692,0.826086956521739,0.696969696969697,0.6712328767123287,0.6349206349206349,0.7966101694915255,0.8032786885245902,0.6909090909090908,0.5457665903890159,0.7625000000000001,0.704225352112676,0.47368421052631576,0.4444444444444444,0.08333333333333333,0.55,0.5789473684210527,0.06673490276356192,0.6533333333333333
0.6086956521739131,0.7209302325581395,0.6388888888888888,0.014871794871794871,0.08210526315789474,0.6666666666666667,0.75,0.5,0.6428571428571428,0.4390243902439024,0.6515151515151514,0.7704918032786887,0.6027397260273972,0.6829268292682926,0.7121212121212122,0.7450980392156862,0.8142857142857143,0.611111111111111,0.7368421052631577,0.7800000000000001,0.6129032258064515,0.5172413793103448,0.6984126984126984,0.7291666666666665,0.7076923076923077,0.75,0.5238095238095238,0.7611940298507462,0.6615384615384616,0.7101449275362317,0.8333333333333333,0.8767123287671234,0.8095238095238095,0.7457627118644068,0.721311475409836,0.7818181818181816,0.5457665903890159,0.85,0.859154929577465,0.3157894736842105,0.4444444444444444,0.14285714285714285,0.25,0.21052631578947367,0.02640736949846469,0.8533333333333335
0.5652173913043479,0.7209302325581395,0.6388888888888888,0.017435897435897435,0.017894736842105262,0.0,0.75,0.5,0.6428571428571428,0.4390243902439024,0.606060606060606,0.9016393442622952,0.6575342465753424,0.6585365853658536,0.4393939393939394,0.7058823529411765,0.5857142857142857,0.5972222222222222,0.7192982456140351,0.7000000000000001,0.7258064516129032,0.7413793103448276,0.6825396825396823,0.7916666666666665,0.6307692307692309,0.7166666666666666,0.8095238095238094,0.9402985074626866,0.7692307692307692,0.7391304347826086,0.7272727272727273,0.8356164383561643,0.7936507936507937,0.7118644067796611,0.6229508196721312,0.6727272727272727,0.5457665903890159,0.7875000000000001,0.7746478873239437,0.6842105263157894,0.5,0.15476190476190477,0.15000000000000002,0.5263157894736842,0.033776867963152504,0.8133333333333335
0.6086956521739131,0.6976744186046511,0.6111111111111112,0.011794871794871795,0.05473684210526315,0.3333333333333333,0.5,0.75,0.6190476190476191,0.5365853658536586,0.7727272727272727,0.7704918032786887,0.6986301369863013,0.7073170731707317,0.8636363636363638,0.7843137254901961,0.8,0.8055555555555555,0.7543859649122806,0.8200000000000002,0.629032258064516,0.6379310344827587,0.6984126984126984,0.625,0.7692307692307693,0.8499999999999999,0.6031746031746031,0.5820895522388061,0.523076923076923,0.855072463768116,0.6212121212121211,0.6986301369863014,0.8095238095238095,0.7627118644067796,0.6229508196721312,0.7090909090909091,0.5457665903890159,0.7250000000000001,0.7464788732394367,0.3684210526315789,0.5555555555555555,0.047619047619047616,0.55,0.5263157894736842,0.01903787103377687,0.7333333333333334
0.4782608695652175,0.7906976744186047,0.7222222222222223,0.03128205128205128,0.04526315789473684,0.0,0.5,0.75,0.5714285714285716,0.41463414634146334,0.803030303030303,0.8360655737704918,0.6301369863013699,0.7560975609756098,0.6818181818181819,0.8431372549019608,0.8999999999999999,0.8055555555555555,0.8070175438596492,0.86,0.6451612903225805,0.5862068965517242,0.6825396825396823,0.7291666666666665,0.7692307692307693,0.7166666666666666,0.492063492063492,0.7761194029850746,0.676923076923077,0.7826086956521738,0.5454545454545454,0.7260273972602739,0.8095238095238095,0.8644067796610169,0.639344262295082,0.7999999999999999,0.5457665903890159,0.775,0.6619718309859155,0.2631578947368421,0.38888888888888884,0.03571428571428571,0.15000000000000002,0.3157894736842105,0.0645854657113613,0.76
0.5217391304347827,0.8604651162790697,0.8055555555555558,0.05384615384615385,0.17894736842105263,0.3333333333333333,0.5,0.5,0.5952380952380953,0.36585365853658547,0.7121212121212122,0.6885245901639345,0.5068493150684932,0.9512195121951221,0.7575757575757576,0.7647058823529412,0.7571428571428571,0.7777777777777778,0.9298245614035088,0.9,0.5,0.31034482758620685,0.73015873015873,0.7708333333333333,0.6461538461538462,0.6333333333333333,0.4444444444444444,0.8507462686567164,0.5999999999999999,0.5797101449275361,0.7878787878787878,0.863013698630137,0.6984126984126984,0.8983050847457628,1.0,0.7636363636363636,0.5457665903890159,0.85,0.7887323943661972,0.5789473684210527,0.16666666666666663,0.11904761904761905,0.5,0.21052631578947367,0.09836233367451382,0.6933333333333334
0.6956521739130435,0.6976744186046511,0.6111111111111112,0.008717948717948718,0.029473684210526315,0.3333333333333333,0.75,0.5,0.5476190476190479,0.6341463414634148,0.7727272727272727,0.819672131147541,0.6986301369863013,0.6341463414634148,0.8333333333333335,0.5294117647058824,0.7857142857142856,0.8333333333333334,0.7192982456140351,0.66,0.5483870967741935,0.3620689655172413,0.5238095238095237,0.6458333333333333,0.6153846153846155,0.75,0.6031746031746031,0.9253731343283582,0.7076923076923076,0.7971014492753623,0.803030303030303,0.8082191780821918,0.8571428571428572,0.7796610169491525,0.7377049180327868,0.7272727272727272,0.5457665903890159,0.775,0.7746478873239437,0.3157894736842105,0.6666666666666666,0.08333333333333333,0.15000000000000002,0.15789473684210525,0.011156601842374617,0.8133333333333335
0.7391304347826086,0.7441860465116279,0.666666666666667,0.009743589743589744,0.09263157894736843,0.6666666666666667,0.75,0.5,0.3571428571428572,0.19512195121951215,0.8636363636363635,0.7540983606557379,0.6712328767123288,0.8048780487804879,0.8333333333333335,0.7058823529411765,0.8857142857142857,0.861111111111111,0.8245614035087718,0.86,0.4032258064516129,0.22413793103448276,0.6984126984126984,0.625,0.8461538461538461,0.7333333333333332,0.619047619047619,0.6716417910447761,0.4615384615384615,0.7971014492753623,0.7121212121212122,0.7123287671232876,0.6825396825396826,0.8135593220338984,0.6557377049180328,0.9090909090909091,0.5457665903890159,0.7125,0.7464788732394367,0.5263157894736841,0.611111111111111,0.14285714285714285,0.45,0.4736842105263157,0.017502558853633575,0.7466666666666668
0.6956521739130435,0.6744186046511629,0.5833333333333335,0.006666666666666666,0.027368421052631577,0.3333333333333333,0.75,0.5,0.6428571428571428,0.6585365853658536,0.8636363636363635,0.8360655737704918,0.6027397260273972,0.5609756097560976,0.7575757575757576,0.6862745098039215,0.8285714285714285,0.8194444444444443,0.6491228070175439,0.66,0.596774193548387,0.5862068965517242,0.6825396825396823,0.6666666666666665,0.5692307692307693,0.7166666666666666,0.7460317460317459,0.7761194029850746,0.7384615384615385,0.7536231884057971,0.6818181818181817,0.7397260273972602,0.7936507936507937,0.6779661016949152,0.819672131147541,0.6363636363636364,0.5457665903890159,0.7500000000000001,0.7464788732394367,0.47368421052631576,0.33333333333333337,0.11904761904761905,0.10000000000000003,0.5263157894736842,0.010951893551688843,0.7466666666666668
