,Age,Overall,Potential,Value,Wage,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,DefensiveAwareness
0,2.2555641028116686,0.6176482003708436,0.1667206575012967,-0.6309622290374616,-0.27643702468904746,1.1869769309018618,-0.8327246233091957,0.0,-0.303163070188413,0.7746612109761929,2.5584411780296454,2.910315642191635,2.4654529981438187,3.6482175175500475,2.9117522968028275,2.117966723189083,10.060803938660705,11.051806520443282,2.861712455913811,4.567062367194912,-1.0872167326381714,-0.7318315946245165,-0.09073734099242896,1.072241965787893,1.3732612492026435,0.9402918886886292,0.43232544393037564,-0.06933557089213747,0.7454589127850694,2.306693776078052,1.6996764006426248,1.0354571382950364,3.0183531410061155,-1.480095361658688,6.74149262784927,5.439682739348862e-16,6.351675557159674,2.9688126182856633,3.1423193798525233,1.0424910399327834,-0.2889006344535398,3.258572704118247,1.972385804873272,-0.4025479585937884,-1.1928456522856624e-16,6.38440026171583e-16
1,-0.3180701872769562,2.854702378828428,2.886555697522463,-0.29911332526089224,0.5503827065023331,2.7770256533277755,0.5848899139909824,0.0,-0.303163070188413,0.4460692846295983,1.3294956339979378,0.3092210369828614,-0.1899099365225468,3.5339422631807014,1.2248216064814565,1.6932596361902554,-0.1042137227347004,0.8835045585749253,3.655216436902819,2.7372517152905296,2.204220225074648,2.148268640637993,1.4712846700517386,2.6592625186538896,0.4204202120200422,3.0595875387360665,0.43232544393037564,1.1657492697747316,1.317683244853591,0.9318795636016425,1.217426945698388,1.3417040271806417,1.8622677006314683,2.092356508722921,3.7364203547345256,1.7191208454919327,-3.419043126549087e-15,0.12670246320717032,-1.873176385387298,2.4675425199046295,2.08312562737552,3.687845754960172,2.5475602531972648,2.31702801363826,0.20990641636931487,2.330033620102495
2,1.26570476046989,3.0144919630039695,2.71656600752114,-0.583303077963167,-0.00407287794365149,5.957123098179602,2.0025044512911605,0.0,0.8346930725134973,1.5961410268426794,0.10055008996623041,0.07275789105479104,2.4654529981438187,3.419667008811355,-0.46210908383991467,3.179734440686152,-0.26304212369400365,-0.6417407357053281,3.853592432150071,3.6521570412427207,1.2361505316297012,1.8503272369901473,0.6902736645296548,2.537184014587275,-0.8182731363173393,2.7568310173007182,1.418027456091633,1.4402125677007025,1.5084246888764317,0.5390755028940968,0.13236567207385505,1.8010743605090498,0.012530996032033085,2.092356508722921,3.235574975882068,1.7191208454919327,-3.419043126549087e-15,-1.2943526143320763,-0.9880888974038002,2.6258815732348344,3.0319361321071434,3.4016637210655554,2.691353865278263,2.31702801363826,-0.4561499497380199,0.17357492212893166
3,-0.3180701872769562,1.8959648737751773,1.8666175575145254,-0.5144620819669637,-0.01866381437644056,2.7770256533277755,2.0025044512911605,0.0,-0.9858767558095591,-1.0325943839300775,0.5921283075789133,1.491536766623213,0.05148669390166826,2.8482907369646253,1.7068018037161339,-0.21792225530446843,0.37227148014320927,0.20561776111703495,2.663336460666559,2.7372517152905296,1.1393435622852066,0.2613064175349696,1.0373896669839142,1.6826344861209686,1.087408938047863,2.302696235147696,1.418027456091633,1.7146758656266734,0.5547174687622288,-0.050130588167221685,2.0613634918508024,0.8823336938522338,1.3998335244816096,2.012968689381107,2.9851522864558393,1.336337202399038,-3.419043126549087e-15,1.5477575407464168,-0.6930597347426343,1.8341863065838089,1.4505852908877706,2.829299653276322,1.3972113565492792,2.0148529056124764,-0.27610068631013923,0.8923944881201193
4,-0.9119857926820234,2.055754457950719,2.376586627518494,-0.4615074696621921,-0.33480077042020373,2.7770256533277755,0.5848899139909824,0.0,0.15197938689235116,1.5961410268426794,0.10055008996623041,-0.16370525487327933,1.2584698460227435,1.4769876845324734,0.019871113394762812,2.330320266688497,2.278212291654848,0.37508946048150754,2.365772467795681,2.432283273306466,2.204220225074648,2.0489548394220445,2.1655166749602572,2.048869998320814,0.8968407306113428,2.302696235147696,1.686855277590158,0.8912859718487607,1.4130539668650113,0.7354775332478697,0.4940527632820327,-0.4957773061329903,-0.21868609204289632,1.6160295926720396,0.7313480816197814,1.2597804737804592,-3.419043126549087e-15,0.9793355097307183,-0.10300140942030232,1.992525359914014,1.7668554591316452,2.829299653276322,1.828592192792274,2.0148529056124764,-0.25259775215638325,-0.7249495353600529
5,-0.7140139242136677,2.055754457950719,2.546576317519817,-0.45621200843171494,-0.2034823425251021,1.1869769309018618,2.0025044512911605,0.0,0.3795506154327332,0.9389571741494902,0.8379174163852549,0.5456841829109318,0.5342799547500984,2.8482907369646253,0.742841409246779,3.6044415276849793,1.9605554897362416,0.20561776111703495,1.671456484430299,2.7372517152905296,0.7521156849072278,0.9565030260466099,-0.35107434283312355,1.9267914942541988,1.087408938047863,2.1513179744300217,1.1491996345931084,0.8912859718487607,1.317683244853591,1.3246836243091882,0.2529280358099143,1.0354571382950364,0.7061822602568213,1.2984783153047856,-0.7711880549375907,1.336337202399038,-3.419043126549087e-15,0.41091347871501965,1.3721444038855275,1.8341863065838089,1.9249905432535823,2.5431176193817056,1.972385804873272,2.0148529056124764,-0.18082986393687833,1.2518042711157131
6,-0.12009831880860043,2.055754457950719,1.8666175575145254,-0.5126969282234715,-0.028391105331633273,2.7770256533277755,2.0025044512911605,0.0,1.2898355295942614,0.7746612109761929,1.8210738516106209,0.7821473288390022,2.706849628568034,2.2769144651178954,0.019871113394762812,-0.4302757988038822,1.0075850839804221,0.8835045585749253,2.167396472548429,1.9748306103303703,1.7201853783521748,1.5523858333423015,0.516715663302525,1.6826344861209686,0.5157043157383023,1.8485614529946737,-0.10533019906667389,1.0285176208117461,0.5547174687622288,0.5390755028940968,1.0968645819623288,-0.8020241950185957,0.012530996032033085,1.7748052313556668,2.6095182523164966,0.9535535593061435,-3.419043126549087e-15,1.5477575407464168,1.6671735665466936,2.150864413244219,2.241260711497457,2.1138445685397804,1.828592192792274,1.8637653515995851,-0.2719037337826828,-0.9046544268578499
7,0.07787354965975532,0.7774377845463853,0.3367103475026196,-0.6133106916025376,-0.2278005699130839,-0.40307179152405154,0.5848899139909824,0.0,1.5174067581346435,1.1032531373227876,2.0668629604169624,-0.16370525487327933,-0.1899099365225468,2.1626392107485493,-1.1850793796919308,1.0561990056920143,2.7546974945327576,1.052976257939398,2.464960465419307,1.5173779473542748,1.8169923476966694,1.6516996345582502,1.5580636706653033,-1.0030926033445646,0.8015566268930827,2.1513179744300217,1.3284181822587915,1.7146758656266734,-0.017506863306292836,1.1282815939554154,1.4585516731705064,0.1167164716382204,0.2437480841069625,1.5366417733302262,2.484306907603382,1.0301102879247224,-3.419043126549087e-15,1.831968556254266,-0.10300140942030232,1.0424910399327834,0.9761800385219586,2.5431176193817056,0.6782432961442882,0.9572400275222357,-0.5098709420894622,1.2518042711157131
8,0.07787354965975532,3.0144919630039695,3.056545387523786,-0.2814617878259683,0.793564980382151,4.367074375753689,2.0025044512911605,0.0,-0.5307342987287951,0.28177332145630096,0.8379174163852549,0.3092210369828614,-0.9140998277951919,3.5339422631807014,0.26086121201210155,1.268552549191428,0.37227148014320927,-0.47226903634085543,3.3576524440319413,1.212409505370211,-0.3127609778822139,0.8571892248306613,-0.35107434283312355,2.4151055105206596,-0.05600030657125838,2.45407449586537,1.5972460037573164,0.34235937599681887,1.317683244853591,-0.6393366792285402,1.8202387643786841,0.5760868049666285,-0.21868609204289632,2.092356508722921,0.4809253921935527,1.7191208454919327,-3.419043126549087e-15,-0.4417195678085283,-1.283118060064966,2.6258815732348344,2.5575308797413316,2.9723906702236302,2.5475602531972648,2.619203121664043,0.3332968206765338,1.6112140541113071
9,0.6717891550648225,0.4578586161953019,-0.003269032500026183,-0.6235485833147936,-0.34452806137539643,-0.40307179152405154,3.4201189885913386,0.0,-0.7583055272691771,-0.046818604890293644,0.5921283075789133,-0.16370525487327933,0.05148669390166826,3.3053917544420095,0.019871113394762812,3.179734440686152,-0.1042137227347004,-0.13332563761191024,3.556028439279193,3.8046412622347523,1.5265714396631853,0.3606202187509182,0.516715663302525,0.5839279495214323,1.9449658715122042,0.637535367253281,0.790762539261742,1.4402125677007025,0.07786385870512744,0.9318795636016425,1.217426945698388,1.8010743605090498,0.2437480841069625,2.012968689381107,1.6078274946115818,1.489450659636196,-3.419043126549087e-15,-0.15750855230067895,1.3721444038855275,0.2507957732817578,0.3436397020342094,0.6829343990666977,0.2468624599012936,0.503977365483561,-0.5337935714959637,2.5097385116002915
